,domain,bias_rating,category,mbfc_ideo,ave_m,ave_m_log10,donation,donation_adj,len_of_content,content,link,cleaned_rating,side,sep_side
189,dallasnews.com,right-center,right-center,1.0,11120000.0,7.046104826301300,0,0,1,unknown,unknown,right center,right,right center
190,fastcompany.com,left-center,leftcenter,-1.0,10863333.0,7.03596313239749,0,0,1,unknown,unknown,left center,left,left center
191,dailydot.com,left,left,-1.0,10826666.0,7.03449477922061,0,0,1,unknown,unknown,left,left,left
192,atlantablackstar.com,left-center,leftcenter,-1.0,10773333.0,7.032350124257540,0,0,1,unknown,unknown,left center,left,left center
193,infowars.com,extreme right,conspiracy,1.0,10680000.0,7.0285712526925400,0,0,1,unknown,unknown,far right,right,far right
194,thelist.com,left-center,leftcenter,-1.0,10550000.0,7.023252459633710,0,0,1,unknown,unknown,left center,left,left center
195,dailyrecord.co.uk,left,left,-1.0,10453333.0,7.01925482699009,0,0,1,unknown,unknown,left,left,left
196,thewrap.com,left-center,leftcenter,-1.0,10360000.0,7.015359797329530,0,0,1,unknown,unknown,left center,left,left center
197,miamiherald.com,left-center,leftcenter,-1.0,10356666.0,7.015220012513250,0,0,1,unknown,unknown,left center,left,left center
198,azcentral.com,left-center,leftcenter,-1.0,10226666.0,7.009734114712900,0,0,1,unknown,unknown,left center,left,left center
199,economist.com,least biased,center,0.0,10206666.0,7.008883945825940,0,0,1,unknown,unknown,unknown,unknown,unknown
200,westernjournal.com,far right,fake-news,1.0,10146666.0,7.006323407646100,1,1,1,donate,https://www.paypal.com/donate/?hosted_button_id=BM6XAWRJ8NS7A,far right,right,far right
201,gotquestions.org,right-psuedoscience,conspiracy,1.0,10096666.0,7.004178032951080,1,1,1,donate,https://www.gotquestions.net/admin/BackendSubmit/FeaturedLinkClick?LID=1&FID=3,right conspiracy-pseudoscience,right,right
202,ajc.com,left-center,leftcenter,-1.0,9946666.0,6.997677578635070,0,0,1,unknown,unknown,left center,left,left center
203,news4jax.com,least biased,center,0.0,9806080.0,6.991495476275830,0,0,1,unknown,unknown,unknown,unknown,unknown
204,pjmedia.com,right,fake-news,1.0,9790000.0,6.9907827361641700,0,0,1,unknown,unknown,right,right,right
205,clickondetroit.com,least biased,center,0.0,9760006.0,6.989450129148280,0,0,1,unknown,unknown,unknown,unknown,unknown
206,timeslive.co.za,right-center,right-center,1.0,9693333.0,6.986473177336280,0,0,1,unknown,unknown,right center,right,right center
207,nationalreview.com,right,right,1.0,9640000.0,6.984077078954120,1,1,1,donate,https://www.nationalreview.com/donate/,right,right,right
208,heraldsun.com.au,right-center,right-center,1.0,9533333.0,6.979244808779620,0,0,1,unknown,unknown,right center,right,right center
209,startribune.com,left-center,leftcenter,-1.0,9473333.0,6.976502849434380,0,0,1,unknown,unknown,left center,left,left center
210,abc7.com,least biased,center,0.0,9431874.0,6.974598036449840,0,0,1,unknown,unknown,unknown,unknown,unknown
211,mediaite.com,left,left,-1.0,9426666.0,6.974358165762150,0,0,1,unknown,unknown,left,left,left
212,wral.com,left-center,center,-1.0,9413333.0,6.973743468417500,0,0,1,unknown,unknown,left center,left,left center
213,sciencing.com,left-center,leftcenter,-1.0,9400000.0,6.973127853599700,0,0,1,unknown,unknown,left center,left,left center
214,bdnews24.com,left-center,fake-news,-1.0,9380000.0,6.972202884679110,0,0,1,unknown,unknown,left center,left,left center
215,theintercept.com,left,leftcenter,-1.0,9363333.0,6.971430515403560,1,1,2,support us,https://join.theintercept.com/donate/now/?source=web_intercept_20230103_global-nav&referrer_url=https%3A%2F%2Ftheintercept.com%2F,left,left,left
216,seattletimes.com,left-center,leftcenter,-1.0,9306666.0,6.968794174786420,0,0,1,unknown,unknown,left center,left,left center
217,fox8.com,least biased,center,0.0,9231676.0,6.965280600884050,0,0,1,unknown,unknown,unknown,unknown,unknown
218,avclub.com,left-center,leftcenter,-1.0,9080000.0,6.958085848521090,0,0,1,unknown,unknown,left center,left,left center
219,bostonglobe.com,left-center,leftcenter,-1.0,9030000.0,6.95568779840813,0,0,1,unknown,unknown,left center,left,left center
220,abc7ny.com,least biased,center,0.0,8988714.0,6.953697610721300,0,0,1,unknown,unknown,unknown,unknown,unknown
221,komonews.com,right-center,right-center,1.0,8983333.333333330,6.953437563147560,0,0,1,unknown,unknown,right center,right,right center
222,timesofisrael.com,left-center,leftcenter,-1.0,8870000.0,6.947923668793900,failed,failed,1,unknown,unknown,left center,left,left center
223,gq.com,left,left,-1.0,8830000.0,6.945960752761540,0,0,1,unknown,unknown,left,left,left
224,ktla.com,least biased,center,0.0,8765324.0,6.942768023463460,0,0,1,unknown,unknown,unknown,unknown,unknown
225,prnewswire.com,least biased,center,0.0,8740000.0,6.941511432634400,0,0,1,unknown,unknown,unknown,unknown,unknown
226,thestreet.com,right-center,right-center,1.0,8740000.0,6.941511432634400,0,0,1,unknown,unknown,right center,right,right center
227,al.com,right-center,right-center,1.0,8700000.0,6.939519302537520,0,0,1,unknown,unknown,right center,right,right center
228,boston.com,left-center,leftcenter,-1.0,8682798.0,6.938659747561750,0,0,1,unknown,unknown,left center,left,left center
229,chinadaily.com.cn,left,fake-news,-1.0,8626666.0,6.935843034058090,0,0,1,unknown,unknown,left,left,left
230,theblaze.com,right,fake-news,1.0,8536666.0,6.931288340706770,0,0,1,unknown,unknown,right,right,right
231,washingtontimes.com,right-center,fake-news,1.0,8420000.0,6.925312143078560,0,0,1,unknown,unknown,right center,right,right center
232,thejournal.ie,left-center,leftcenter,-1.0,8303333.0,6.91925250768593,1,1,2,support us,https://www.thejournal.ie/contribute?utm_source=thejournal&utm_medium=masthead,left center,left,left center
233,rappler.com,left-center,leftcenter,-1.0,8193333.0,6.913460659168000,1,1,1,donate,https://donate.rappler.com/,left center,left,left center
234,syracuse.com,least biased,center,0.0,8163996.0,6.911902836455150,0,0,1,unknown,unknown,unknown,unknown,unknown
235,wsbtv.com,least biased,center,0.0,8113231.0,6.909193894920190,0,0,1,unknown,unknown,unknown,unknown,unknown
236,click2houston.com,least biased,center,0.0,8086596.0,6.907765800346020,0,0,1,unknown,unknown,unknown,unknown,unknown
237,jpost.com,right-center,right-center,1.0,8076666.0,6.907232177341680,failed,failed,1,unknown,unknown,right center,right,right center
238,digg.com,left-center,leftcenter,-1.0,7976666.0,6.901821462042310,0,0,1,unknown,unknown,left center,left,left center
239,inverse.com,left-center,leftcenter,-1.0,7940000.0,6.899820557124130,failed,failed,1,unknown,unknown,left center,left,left center
240,thenews.com.pk,right-center,right-center,1.0,7926666.0,6.899090613826020,failed,failed,1,unknown,unknown,right center,right,right center
241,fark.com,left satire,satire,-1.0,7897280.0,6.897477591296370,0,0,1,unknown,unknown,left satire,left,left
242,scroll.in,unknown,leftcenter,-1.0,7846666.0,6.894685222236970,0,0,1,unknown,unknown,unknown,unknown,unknown
243,benzinga.com,least biased,center,0.0,7816216.0,6.892996608105080,0,0,1,unknown,unknown,unknown,unknown,unknown
244,scientificamerican.com,left-center,pro-science,-1.0,7763333.0,6.890048271109520,0,0,1,unknown,unknown,left center,left,left center
245,newsmax.com,right,fake-news,1.0,7673333.0,6.884984102306040,0,0,1,unknown,unknown,right,right,right
246,scoopwhoop.com,unknown,leftcenter,-1.0,7666666.0,6.884606600180300,failed,failed,1,unknown,unknown,unknown,unknown,unknown
247,torontosun.com,right,right,1.0,7593333.0,6.880432503152870,0,0,1,unknown,unknown,right,right,right
248,abc7news.com,left-center,leftcenter,-1.0,7549888.0,6.877940566590530,0,0,1,unknown,unknown,left center,left,left center
249,military.com,least biased,center,0.0,7516666.0,6.876025310753500,0,0,1,unknown,unknown,unknown,unknown,unknown
250,abc13.com,left-center,leftcenter,-1.0,7414926.0,6.870106879753710,0,0,1,unknown,unknown,left center,left,left center
251,9news.com,least biased,center,0.0,7408444.0,6.869727061044300,0,0,1,unknown,unknown,unknown,unknown,unknown
252,scotsman.com,least biased,center,0.0,7320000.0,6.864511140388240,0,0,1,unknown,unknown,unknown,unknown,unknown
253,stltoday.com,left-center,leftcenter,-1.0,7303333.0,6.863521162484540,0,0,1,unknown,unknown,left center,left,left center
254,glamour.com,left-center,leftcenter,-1.0,7193333.0,6.856930225876950,0,0,1,unknown,unknown,left center,left,left center
255,dailytelegraph.com.au,right,right,1.0,7170000.0,6.855519216238850,0,0,1,unknown,unknown,right,right,right
256,patheos.com,least biased,center,0.0,7036666.0,6.84736699916092,0,0,1,unknown,unknown,unknown,unknown,unknown
257,jalopnik.com,left-center,leftcenter,-1.0,6954625.0,6.842273779834380,failed,failed,1,unknown,unknown,left center,left,left center
258,axios.com,left-center,leftcenter,-1.0,6940000.0,6.841359533033310,0,0,1,unknown,unknown,left center,left,left center
259,wcvb.com,least biased,center,0.0,6912329.0,6.8396244635214600,0,0,1,unknown,unknown,unknown,unknown,unknown
260,clickorlando.com,least biased,center,0.0,6805050.0,6.832831384342530,0,0,1,unknown,unknown,unknown,unknown,unknown
261,6abc.com,left-center,leftcenter,-1.0,6745918.0,6.829041122197950,0,0,1,unknown,unknown,left center,left,left center
262,cp24.com,least biased,center,0.0,6703333.0,6.82629085906897,0,0,1,unknown,unknown,unknown,unknown,unknown
263,nola.com,left-center,leftcenter,-1.0,6693333.0,6.825642497009740,1,1,2,donate now,https://googleads.g.doubleclick.net/dbm/clk?sa=L&ai=CeW4yiu0EZvjHEdbEmtUPlPeBgA2X66PUdr3RyOuAErrp6czXQRABIO_RuElgyb6riZCk6A-gAZjg_usCyAEGqAMByAMKqgSkAk_QXNKnAyQMHigkhHpyasn8zMiVeg7MdzdhRgmEDbBO8ysDAwvt4yYN1ledyiwJKbvBPx6BxOzxHguhoMm1P0D_Ls1MyqKD2cED4Uok1WHmSvRuvOZfNMNolmKlzfCBkIasDd4irbJ99npAg8H_htSUwtIE7VazSTNjU_B3ZofLkvspBMv8P9zMEEIvbkaThDZDo-zZeN5_gP1mCJ4-VwP3FvS_MkBOm411b0su-wRHjbvwF3lgnsvfgMXlvSi8KQJVrViWOBCUamnAgiTiBrQyM9VnXvK_r2ST4JeIzLBaepUF6svIPgKpk2O3F-ZgzmIurtWD0Hhs4fs_tQaBWk-oA80TUHOCE-ZdxHufq-BsmpLaPrEooxFelkKr8Exk5q5M-JzABMDeuOKRBOAEA4gFpNGE4UKQBgGgBjeAB9CfgZQBqAfZtrECqAevvrECqAfVyRuoB6a-G6gHjs4bqAeT2BuoB-6WsQKoB_6esQKoB_PRG6gHltgbqAeqm7ECqAeDrbECqAfgvbECqAf_nrECqAffn7EC2AcB0ggkCIBhEAEYHTICigI6CYBAgMCAgICgKEi9_cE6WKvHyYyLloUDsQn7x6B7RwVqvIAKA5gLAcgLAaoNAlVT4g0TCP-byoyLloUDFVaipgQdlHsA0LAT472jF9gTCogUAtgUAdAVAfgWAYAXAegXBLIYCRIC804YNyIBAA&num=1&cid=CAQSPAB7FLtqjvqqJkTZCaklnm_o9vhutSW8AJg7tncL4W6GyJNDRyoVe8EKPDT6XaG3Xdlrd1KnNC90sH-e-BgB&sig=AOD64_3pRk8uyS-yc31drNLC_iuAM4eS_A&client=ca-pub-7947550523594319&dbm_c=AKAmf-BQ13IF0MTsbgilkRiZVaxBA743_Y06kQrv5T5nOmuuRuscew8yjJ9OyG1H-Vrv22Tho1_4F-dNQqL8gw7sp5OfYZ6FExO5za_3sAPvjZoR0sCsf2VDY9vdO07oCgGgLO4MxBflnZhqznysvD9VqHF1sWaLkSzaFPe8QNL2bsXUUyjsJgytyYwSkgHKCoaBDF_pF6Cwv5IId2ygzmPkS1pVFvK3zg&dbm_d=AKAmf-BRbWidvJnXPtRyCGg8XLbxa__2fHIEwGeWwgd4akxWML2titB-P2I6aiBOZndfXWshrMU5SAi1dmLStHdJ3oGKF3aPMxAdqQ8rP7GpQUIBdkwxY365e635xKPZl32yibhqm9SyXVo8xNYYKI2x7VSfowF5stBJBm-RUgMqkfONwrmNgIEZF-ZNG9f3sS3OvXH96UWbVXsU-mGr-acbbAKKWCxceRjlK8KsYyXKTM8lZ6kisU6b6MiPKtJSCUQG935wC5CAipOz5RlXLZAlc8VFJcUGn67cQzHjUPiK-qmXZe_3PrNK71mzDo6YBXhLE3Qdyxk8LcOuo_rzDuBSwfS2q_SBTH-XQD7rZ7CPnWP14OqU14ShxdTXZYsSuP3OWe1KW-TS&dc_exteid=31573428465020360470891442867766577&dc_pubid=4&nx=CLICK_X&ny=CLICK_Y&uap=UACH(platform)&uapv=UACH(platformVersion)&uaa=UACH(architecture)&uam=UACH(model)&uafv=UACH(uaFullVersion)&uab=UACH(bitness)&uaw=UACH(wow64)&uafvl=UACH(fullVersionList)&nb=8&adurl=https://www.unicefusa.org/what-unicef-does/childrens-education/kids-need-desks-kind/scholarships?utm_campaign=20231129_KIND&utm_medium=Display&utm_source=alldsp&utm_term=DonateNow&ms=Display_DIG_2023_KIND_20231129_alldsp_DonateNow_delve_none&initialms=dep-re_vendor-delve_source-programmatic_medium-display_campaign-202311KIND_yeardate-fy24_aud-na,left center,left,left center
264,theaustralian.com.au,right-center,right-center,1.0,6686666.0,6.825209695614510,0,0,1,unknown,unknown,right center,right,right center
265,kcci.com,least biased,center,0.0,6459578.0,6.810204213980390,0,0,1,unknown,unknown,unknown,unknown,unknown
266,theodysseyonline.com,left-center,leftcenter,-1.0,6350000.0,6.8027737936848000,0,0,1,unknown,unknown,left center,left,left center
267,denverpost.com,left-center,leftcenter,-1.0,6330000.0,6.801403778626270,0,0,1,unknown,unknown,left center,left,left center
268,whitehouse.gov,left-center,leftcenter,-1.0,6273333.0,6.797498410524020,0,0,1,unknown,unknown,left center,left,left center
269,hbr.org,least biased,center,0.0,6253333.0,6.796111625623430,0,0,1,unknown,unknown,unknown,unknown,unknown
270,fortune.com,right-center,right-center,1.0,6216666.0,6.79355760471161,0,0,1,unknown,unknown,right center,right,right center
271,inews.co.uk,left-center,leftcenter,-1.0,6076666.0,6.783665437758380,0,0,1,unknown,unknown,left center,left,left center
272,iflscience.com,left-center,leftcenter,-1.0,6040000.0,6.7810370105241900,0,0,1,unknown,unknown,left center,left,left center
273,ibtimes.com,left-center,leftcenter,-1.0,6006666.0,6.778633556024070,0,0,1,unknown,unknown,left center,left,left center
274,atlasobscura.com,least biased,center,0.0,5960000.0,6.7752462597402400,0,0,1,unknown,unknown,unknown,unknown,unknown
275,theweek.com,left,left,-1.0,5930000.0,6.7730547666011,0,0,1,unknown,unknown,left,left,left
276,thehindubusinessline.com,right-center,right-center,1.0,5893333.0,6.770361055085720,0,0,1,unknown,unknown,right center,right,right center
277,abc7chicago.com,least biased,center,0.0,5873491.0,6.768896381557340,0,0,1,unknown,unknown,unknown,unknown,unknown
278,afr.com,right-center,center,1.0,5850000.0,6.767155940320550,0,0,1,unknown,unknown,right center,right,right center
279,toofab.com,left,fake-news,-1.0,5840000.0,6.7664128471124,0,0,1,unknown,unknown,left,left,left
280,baltimoresun.com,left-center,leftcenter,-1.0,5836666.0,6.766164916166440,0,0,1,unknown,unknown,left center,left,left center
281,thequint.com,left-center,leftcenter,-1.0,5823333.0,6.765171699982150,0,0,1,unknown,unknown,left center,left,left center
282,10tv.com,least biased,center,0.0,5782770.0,6.762135994412270,0,0,1,unknown,unknown,unknown,unknown,unknown
283,bongino.com,far right,fake-news,1.0,5770000.0,6.761175813155730,0,0,1,unknown,unknown,far right,right,far right
284,sfchronicle.com,left-center,leftcenter,-1.0,5693333.0,6.755366662487480,0,0,1,unknown,unknown,left center,left,left center
285,thedenverchannel.com,least biased,center,0.0,5671047.0,6.753663323189180,0,0,1,unknown,unknown,unknown,unknown,unknown
286,chicago.suntimes.com,left-center,leftcenter,-1.0,5660000.0,6.752816507918740,1,1,1,donate,https://chicago.suntimes.com/become-a-member,left center,left,left center
287,sun-sentinel.com,least biased,center,0.0,5633333.0,6.750765501289810,0,0,1,unknown,unknown,unknown,unknown,unknown
288,scarymommy.com,left,left,-1.0,5610000.0,6.748962938670500,0,0,1,unknown,unknown,left,left,left
289,khou.com,least biased,center,0.0,5570000.0,6.745855273144010,0,0,1,unknown,unknown,unknown,unknown,unknown
290,leicestermercury.co.uk,right-center,right-center,1.0,5550000.0,6.744292983122680,0,0,1,unknown,unknown,right center,right,right center
291,motherjones.com,left-center,leftcenter,-1.0,5533333.0,6.742986885645030,1,1,2,donate monthly,unknown,left center,left,left center
292,orlandosentinel.com,left-center,leftcenter,-1.0,5486666.0,6.739308602541430,0,0,1,unknown,unknown,left center,left,left center
293,nbcchicago.com,left-center,leftcenter,-1.0,5444343.0,6.735945558225250,0,0,1,unknown,unknown,left center,left,left center
294,cleantechnica.com,left-center,leftcenter,-1.0,5396666.0,6.732125620858570,0,0,1,unknown,unknown,left center,left,left center
295,wyff4.com,least biased,center,0.0,5365648.0,6.72962225940022,0,0,1,unknown,unknown,unknown,unknown,unknown
296,nbcnewyork.com,left-center,leftcenter,-1.0,5307056.0,6.724853752157840,0,0,1,unknown,unknown,left center,left,left center
297,newindianexpress.com,left-center,leftcenter,-1.0,5190000.0,6.715167357848460,0,0,1,unknown,unknown,left center,left,left center
298,oilprice.com,right-center,right-center,1.0,5170000.0,6.713490543093940,0,0,1,unknown,unknown,right center,right,right center
299,twitchy.com,right,right,1.0,5160000.0,6.7126497857928000,0,0,1,unknown,unknown,right,right,right
300,dailyhive.com,left-center,leftcenter,-1.0,5153333.0,6.712088291045630,0,0,1,unknown,unknown,left center,left,left center
301,kdvr.com,least biased,center,0.0,5113333.333333330,6.708704189827020,0,0,1,unknown,unknown,unknown,unknown,unknown
302,pastemagazine.com,left,left,-1.0,5106666.0,6.708137538925130,failed,failed,1,unknown,unknown,left,left,left
303,boingboing.net,left,left,-1.0,5103333.0,6.707853992712030,0,0,1,unknown,unknown,left,left,left
304,upi.com,least biased,center,0.0,5070000.0,6.705008044992990,0,0,1,unknown,unknown,unknown,unknown,unknown
305,thenextweb.com,left-center,leftcenter,-1.0,5043333.0,6.702717730711910,0,0,1,unknown,unknown,left center,left,left center
306,ksat.com,least biased,center,0.0,5017736.0,6.700507894435340,0,0,1,unknown,unknown,unknown,unknown,unknown
307,hawaiinewsnow.com,least biased,center,0.0,4990000.0,6.698100632656340,failed,failed,1,unknown,unknown,unknown,unknown,unknown
308,ky3.com,least biased,center,0.0,4971179.0,6.696459488665340,0,0,1,unknown,unknown,unknown,unknown,unknown
309,wfaa.com,least biased,center,0.0,4944558.0,6.694127563393830,0,0,1,unknown,unknown,unknown,unknown,unknown
310,triblive.com,right-center,right-center,1.0,4930000.0,6.692847007369410,1,0,6,how often do you donate blood?,unknown,right center,right,right center
311,azfamily.com,least biased,center,0.0,4912523.0,6.691304685122330,0,0,1,unknown,unknown,unknown,unknown,unknown
312,kron4.com,least biased,center,0.0,4909651.0,6.691050710079010,0,0,1,unknown,unknown,unknown,unknown,unknown
313,kxan.com,least biased,center,0.0,4880856.0,6.688496083825200,0,0,1,unknown,unknown,unknown,unknown,unknown
314,listverse.com,right-center,right-center,1.0,4876666.0,6.688123101090850,failed,failed,1,unknown,unknown,right center,right,right center
315,shareably.net,least biased,center,0.0,4863333.0,6.686934096706960,0,0,1,unknown,unknown,unknown,unknown,unknown
316,wxyz.com,least biased,center,0.0,4837628.0,6.6846325590587400,0,0,1,unknown,unknown,unknown,unknown,unknown
317,talkingpointsmemo.com,left,left,-1.0,4833333.0,6.684246807418000,0,0,1,unknown,unknown,left,left,left
318,nbcdfw.com,left-center,leftcenter,-1.0,4832292.0,6.684153259310370,0,0,1,unknown,unknown,left center,left,left center
319,11alive.com,least biased,center,0.0,4791287.0,6.680452276692330,0,0,1,unknown,unknown,unknown,unknown,unknown
320,deccanchronicle.com,right-center,right-center,1.0,4783333.0,6.679730706879190,0,0,1,unknown,unknown,right center,right,right center
321,weforum.org,left-center,leftcenter,-1.0,4776666.0,6.679124965984340,0,0,1,unknown,unknown,left center,left,left center
322,channel3000.com,least biased,center,0.0,4757985.0,6.677423159825730,failed,failed,1,unknown,unknown,unknown,unknown,unknown
323,wtop.com,least biased,center,0.0,4740000.0,6.675778341674090,0,0,1,unknown,unknown,unknown,unknown,unknown
